Position ID,Bin ID,Price,Position Liquidity,Position X Amount,Position Y Amount,Liquidity Share (%)
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-82,0.13202100603729787274,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-81,0.13532153118823031956,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-80,0.13870456946793607755,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-79,0.14217218370463447949,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-78,0.14572648829725034148,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-77,0.14936965050468160001,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-76,0.15310389176729864001,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-75,0.15693148906148110602,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-74,0.16085477628801813367,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-73,0.16487614569521858701,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-72,0.16899804933759905168,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-71,0.17322300057103902797,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-70,0.17755357558531500367,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-69,0.18199241497494787877,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-68,0.18654222534932157573,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-67,0.19120578098305461513,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-66,0.19598592550763098051,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-65,0.20088557364532175502,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-64,0.20590771298645479889,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-63,0.21105540581111616887,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-62,0.21633179095639407309,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-61,0.22174008573030392492,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-60,0.22728358787356152304,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-59,0.23296567757040056111,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-58,0.23878981950966057514,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-57,0.24475956499740208952,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-56,0.25087855412233714176,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-55,0.2571505179753955703,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-54,0.26357928092478045956,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-53,0.27016876294789997105,0,0,0,0.00%
CFoi1J8REA2LsNz2KQXBLDSouUAnCc9SXjZCLM6XcGJB,-52,0.27692298202159747033,0,0,0,0.00%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-108,0.069474037332824336233,7.85944591702617202410966546e+26,0,42.6100193044679,2.20%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-107,0.071210888266144944639,1.110019813443279529906631763e+27,0,60.17429666627357,3.08%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-106,0.072991160472798568255,1.433959931110296020081361068e+27,0,77.7438063569291,3.91%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-105,0.074815939484618532462,1.758097797861133349801117282e+27,0,95.30808720124847,4.73%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-104,0.076686337971733995773,2.080110575070569456044537097e+27,0,112.7726756037086,5.54%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-103,0.078603496421027345667,1.978670953955775434028843739e+27,0,107.27040119865926,5.27%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-102,0.080568583831553029309,3.02565387322167648408053379e+27,0,164.28950451797053,7.85%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-101,0.082582798427341855042,3.02455615479543633849247982e+27,0,164.1784955125963,8.00%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-100,0.084647368388025401418,3.047033143780131874845146718e+27,0,165.18000093806762,8.04%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-99,0.086763552597726036453,3.019630095772136126961797087e+27,0,163.7187337942084,7.96%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-98,0.088932641412669187365,2.971428162033323002954380505e+27,0,161.37827474545796,7.84%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-97,0.091155957447985917049,2.932209450153223305823783563e+27,0,159.9275247066956,6.05%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-96,0.093434856384185564975,2.916345037938554875383619614e+27,0,158.09583834726345,5.96%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-95,0.095770727793790204099,2.872454680975383692969028292e+27,1633.7362531342633,0.012197306476796805,5.89%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-94,0.098164995988634959202,2.837327505257668053659098798e+27,1573.202910158768,0,5.76%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-93,0.10061912088835083318,2.390786994567508127409197326e+27,1288.2935558405675,0,4.88%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-92,0.10313459891055960401,2.323217646247761165082551443e+27,1221.153088267364,0,4.74%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-91,0.10571296388332359411,2.255243031953486572018890752e+27,1156.5213772615728,0,4.59%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-90,0.10835578798040668396,2.187331342941170513356927045e+27,1094.315991407087,0,5.47%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-89,0.11106468267991685106,2.119371901577917849230176121e+27,1034.4570162316659,0,5.30%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-88,0.11384129974691477234,2.050377118308586295609592778e+27,976.8670033078948,0,5.13%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-87,0.11668733224058764165,1.981664388829869217899156427e+27,921.4708733548498,0,8.56%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-86,0.11960451554660233269,1.906132622882461409738505037e+27,868.1958723167943,0,8.24%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-85,0.12259462843526739101,1.842719834279202331959397874e+27,816.9714833333023,0,7.96%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-84,0.12565949414614907578,1.779382163667913435561200411e+27,767.7293703075346,0,7.67%
FpWWenUyCsej3Tfos8UEFUEETAd8KetNWoJxwGkdfbH5,-83,0.12880098149980280268,1.70702841276562782218562141e+27,720.403308278255,0,7.37%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-160,0.20350739483444732991,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-159,0.20554246878279180321,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-158,0.20759789347061972124,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-157,0.20967387240532591845,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-156,0.21177061112937917764,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-155,0.21388831724067296941,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-154,0.21602720041307969911,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-153,0.2181874724172104961,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-152,0.22036934714138260106,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-151,0.22257304061279642707,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-150,0.22479877101892439134,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-149,0.22704675872911363525,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-148,0.22931722631640477161,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-147,0.23161039857956881932,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-146,0.23392650256536450752,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-145,0.23626576759101815259,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-144,0.23862842526692833412,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-143,0.24101470951959761746,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-142,0.24342485661479359363,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-141,0.24585910518094152957,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-140,0.24831769623275094487,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-139,0.25080087319507845431,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-138,0.25330888192702923886,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-137,0.25584197074629953125,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-136,0.25840039045376252656,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-135,0.26098439435830015182,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-134,0.26359423830188315334,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-133,0.26623018068490198488,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-132,0.26889248249175100472,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-131,0.27158140731666851477,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-130,0.27429722138983519992,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-129,0.27704019360373355192,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-128,0.27981059553977088744,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-127,0.28260870149516859631,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-126,0.28543478851012028227,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-125,0.2882891363952214851,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-124,0.29117202775917369995,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-123,0.29408374803676543695,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-122,0.29702458551713309132,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-121,0.29999483137230442223,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-120,0.30299477968602746645,0,0,0,0.00%
AWvV1vo7Qpn7ciW7ZWHqRVYg8YsJeiEQJ7o8Atf3j6g9,-119,0.30602472748288774112,0,0,0,0.00%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-138,0.25330888192702923886,8.08393572311993094540692122e+26,0,43.82767155248197,62.62%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-137,0.25584197074629953125,8.12800858177927590634287839e+26,0,44.062085623340224,63.47%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-136,0.25840039045376252656,8.17126005175406831213773748e+26,0,44.296498740062624,64.34%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-135,0.26098439435830015182,8.21425146728447151173501951e+26,0,44.530911271151936,65.22%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-134,0.26359423830188315334,8.249035498474756695106964e+26,0,44.76532675670149,66.11%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-133,0.26623018068490198488,8.30068867020647813887703739e+26,0,44.99974008016186,66.26%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-132,0.26889248249175100472,8.34404259120187507424034093e+26,0,45.234153699539455,67.16%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-131,0.27158140731666851477,8.38746895024319724451663184e+26,0,45.468566867399495,68.09%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-130,0.27429722138983519992,8.43071134538055456777769037e+26,0,45.702981643898255,69.03%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-129,0.27704019360373355192,8.47395286903709328849220237e+26,0,45.937394687100756,69.99%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-128,0.27981059553977088744,8.51719458183292728214046843e+26,0,46.171808823596784,70.96%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-127,0.28260870149516859631,8.56043651990364019794929573e+26,0,46.406221891645714,71.95%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-126,0.28543478851012028227,8.6036782842074438148931667e+26,0,46.64063547757503,72.96%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-125,0.2882891363952214851,8.64691993365908171025627374e+26,0,46.8750501381964,73.99%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-124,0.29117202775917369995,8.69016158809739306900475639e+26,0,47.109463230134715,75.04%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-123,0.29408374803676543695,8.7334035555652722629280356e+26,0,47.343878599620254,76.11%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-122,0.29702458551713309132,8.77664493883626830731528344e+26,0,47.578293743300065,77.19%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-121,0.29999483137230442223,8.81988651860533276304045037e+26,0,47.81270953800242,78.30%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-120,0.30299477968602746645,8.86312814142723977786021637e+26,0,48.04711971743702,79.43%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-119,0.30602472748288774112,8.90636978305567535299760684e+26,0,48.28153362411803,80.58%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-118,0.30908497475771661853,8.94961089474646871534959586e+26,0,48.515949920467214,81.75%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-117,0.31217582450529378471,8.9928520894737166024274825e+26,0,48.750363787435056,82.94%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-116,0.31529758275034672256,9.03609346737155145946658816e+26,0,48.98478109289876,84.16%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-115,0.31845055857785018979,9.00077012943285647628197458e+26,0,49.03834575593755,85.29%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-114,0.32163506416362869168,9.2289632571554237172083362e+26,0,50.03031775879799,86.80%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-113,0.3248514148052649786,9.27220472336311421119134368e+26,0,50.26473698897397,88.08%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-112,0.32809992895331762839,9.31544640062468145127753342e+26,0,50.499152471998705,89.39%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-111,0.33138092824285080467,9.32846874168654472093984754e+26,0,50.56974252374164,90.69%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-110,0.33469473752527931272,9.3414909919090378625648749e+26,0,50.640335723651646,92.03%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-109,0.33804168490053210585,9.33352936687072259578322931e+26,0,50.59717940101474,98.47%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-108,0.3414221017495374269,9.32556777734171216005672135e+26,0,50.55402232026104,98.47%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-107,0.34483632276703280117,9.31760618723971390217043768e+26,0,50.51085915299637,98.46%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-106,0.34828468599470312918,9.30964493263241580772671536e+26,0,50.46769347197063,98.46%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-105,0.35176753285465016048,9.30168346843206991164764252e+26,0,50.42453234549872,98.46%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-104,0.35528520818319666208,9.29372183976119155500575817e+26,0,50.3813744208415,98.46%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-103,0.3588380602650286287,9.28576030203771553554128782e+26,0,50.338212412523575,98.46%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-102,0.36242644086767891499,9.27779882765993610068157332e+26,138.6793745291144,0.03398561700814836,98.46%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-101,0.36605070527635570414,9.26983721898097675823892762e+26,137.2812633568472,0,98.46%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-100,0.36971121232911926118,9.26187565129940977407509507e+26,135.80528663287976,0,98.46%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-99,0.37340832445241045379,9.25391423046379036205235864e+26,134.34509174579688,0,98.45%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-98,0.37714240769693455833,9.24595281761127780475974562e+26,132.90049885559245,0,98.45%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-97,0.38091383177390390391,9.23799124289220521042614638e+26,131.47134488136044,0,98.45%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-96,0.38472297009164294295,9.22167313169764105925386307e+26,130.0503315332978,0,98.45%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-95,0.38857019979255937238,8.57305093001745737006937291e+26,119.60413694876159,0,98.33%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-94,0.39245590179048496611,8.5194683489379888692566766e+26,117.679796,0,98.32%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-93,0.39638046080838981577,8.46588569260516355969424324e+26,115.781838,0,98.31%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-92,0.40034426541647371392,8.41230316751784253341931611e+26,113.909929,0,98.30%
HQAXSwFT5pkR7kxkUgsxuHQpd6uoTz3UkjE5FQ4mbY6v,-91,0.40434770807063845106,8.35872053374601009266633496e+26,112.063736,0,98.29%
